WorkerId,AssignmentId,BonusAmount,UniqueRequestToken,Reason
A209H73TTW9F87,3YT88D1N0FA9IV75AQJHQR2JLNI3KB,26.89,-1338944141,Thank you for joining our study on 2023-04-10
A2BTVU9MY96LRV,3PB5A5BD02IMHSC9MB1S5GM6KYIG72,10.58,1944571666,Thank you for joining our study on 2023-04-07
A2TCX20FIMNWSS,3ITXP059P3VIRSM2IKK6XKAIYK4JSJ,1,1469289272,Thank you for joining our study on 2023-04-11
A1KNO2S8LY6GW8,3QY5DC2MXYWI13SAOZOLXN0EQH4FU2,1,1415481852,Thank you for joining our study on 2023-04-07
AO3YW4JPPE1EY,39K0FND3AOR4S46T4HB7SC8TGFTMA9,1,2131966842,Thank you for joining our study on 2023-04-17
A39RDM0WEA52HT,3KRVW3HTZUX8S0SNLHXYDC2Z32OMSS,1,-219566917,Thank you for joining our study on 2023-04-11
A29GNU19VJN3Q6,3LWJHTCVCJYQ9ALT7Q4GNM3PNZTFQY,1,1896114567,Thank you for joining our study on 2023-04-11
A3RMPZVWRKJKSZ,3NLZY2D53W1C92VPT17EIZ89LQAQL0,1,-42907365,Thank you for joining our study on 2023-04-07
AZ5A2YV02LM0N,3EF8EXOTT87IX8N8515M1JN99QE1JH,1,1179484652,Thank you for joining our study on 2023-04-17
A29KGJC1B7MUCA,3OXV7EAXLL22JGMG8MPGG8X1LSC36L,1,-304460119,Thank you for joining our study on 2023-04-10
A3U87R7R3QI4VX,34BBWHLWHHNF3YJ5K797I8Y3SCBIWA,1,504783057,Thank you for joining our study on 2023-04-11
A1AGNZ2WF4OAPV,3EFE17QCRJHM0MRCUKHLL7U3L5DHSF,1,-226144344,Thank you for joining our study on 2023-04-11
ABL2FXYMI00T6,35K3O9HUAIP1C7VOYZ9GT5EB62FFEA,11.08,625754841,Thank you for joining our study on 2023-04-11
AL9JUMMNJRNRF,3TXMY6UCAL0J6Y1JGOEFFGIMRB5CQ3,1,130380936,Thank you for joining our study on 2023-04-19
A2BGRGVU9HG0C6,37Q970SNZLKBWB6YSVE0TKEWBN61SA,16.52,-469325992,Thank you for joining our study on 2023-04-19
A3DW6KSQPG6GVQ,3IOEN3P9SEV69D81LIBXSFI4PN461Y,1,-638988196,Thank you for joining our study on 2023-04-17
A1GKEEI844CEKI,3QHK8ZVMITUP5WT0AJAONADA2U4LBP,31.15,-21257917,Thank you for joining our study on 2023-04-27
A2LDRXJ9IG1JTS,3LPW2N6LK0EQZ6ZLINBCBB9147N5UD,1,-165626378,Thank you for joining our study on 2023-04-07
A2LDRXJ9IG1JTS,3LPW2N6LK0EQZ6ZLINBCBB9147N5UD,1,-165626353,Thank you for joining our study on 2023-04-11
AEOFJWOEXF94U,3TVRFO09GRRWIZW1FF26C742JBKLXG,13,-1556347375,Thank you for joining our study on 2023-04-19
A36MOV8E6SYHCR,33CID5710B5K21PNVQVI5RFYAGFL3A,1,-366841422,Thank you for joining our study on 2023-04-10
A1LDO8EYGXOA9D,3WSELTNVRAE85ZWDDECJEQ3L8VRTAX,1,1478068755,Thank you for joining our study on 2023-04-27
A2WU2VYT4U5DZJ,3LQ8PUHQFS4X68OGP8N7H5OG9ILIHH,14.02,1748490543,Thank you for joining our study on 2023-04-17
A35QZFRG4FKK3Z,351SEKWQS7T2QB95OR29IDGZZ1PMDA,13.62,965807657,Thank you for joining our study on 2023-04-17
A10249252O9I20MRSOBVF,3OS46CRSLMBMVPOZSWVMZ3PK8HIV6T,13.16,-856809137,Thank you for joining our study on 2023-04-19
A19ZWBQT8A3LIR,3I02618YA7IUSGH422KQ9HEIPZHPUQ,14,266267755,Thank you for joining our study on 2023-04-17
A1AIMKA54UBYIQ,3IX2EGZR7IV6QDMP3VK17A5MA75JRR,28.85,-513362006,Thank you for joining our study on 2023-04-27
A1AKL5YH9NLD2V,3R9WASFE26SZN2MKUMNTEFFTQ62ZF6,1,754610564,Thank you for joining our study on 2023-04-17
A1DLN7K24ZYCV,35USIKEBNYS9NKFQQ59VPMV7N78N6J,16.16,-71255649,Thank you for joining our study on 2023-04-17
A2FZ3ALZ2LNQK6,3DH6GAKTY515NT3FZCFH30M9WGGYZO,1,-1456349686,Thank you for joining our study on 2023-04-17
A2L26DMSVUEDP6,3R8YZBNQ9OUDUH6NP764ZUQ8MNR7QO,16.01,1327160946,Thank you for joining our study on 2023-04-19
A3CGQOJC28OVGN,3CN4LGXD540PKWFQEJPR9490VR0Y4B,1,-1872392734,Thank you for joining our study on 2023-04-17
A3CGQOJC28OVGN,3CN4LGXD540PKWFQEJPR9490VR0Y4B,14.01,-1872392734,Thank you for joining our study on 2023-04-17
AFRJKS3Z3H4CA,3SB5N7Y3OAG8ZHCP1CGJQ1CJ6VJ0G9,16.02,249207412,Thank you for joining our study on 2023-04-19
A1FS8SBR4SDWYG,3Z9WI9EOZ60OC3E4PB8JUL3T1B1KHZ,1,-942769847,Thank you for joining our study on 2023-04-17
A1FS8SBR4SDWYG,3Z9WI9EOZ60OC3E4PB8JUL3T1B1KHZ,13.62,-942769847,Thank you for joining our study on 2023-04-17
A36HFMF9Z4BGS8,39OWYR0EPR3ZICCFY0LA086RKIYYFQ,15.53,-1154038333,Thank you for joining our study on 2023-04-17
AU3NJ6CG34UP,3AMW0RGHOKEHXQXV5184VMMOIX8PN7,17.52,-444209410,Thank you for joining our study on 2023-04-19
A2TLN8489YGY81,3TGOYF9914Y7KLP0JOJKJN1HWZRUUA,12.66,1118711205,Thank you for joining our study on 2023-04-19
ALAOEYIYW0CW7,3LEIZ60CDQBQMSV7R0N14JTINC39ZS,9.43,994677384,Thank you for joining our study on 2023-04-11
A1CFMY4CEYOM8Y,369J354OFKM3DSY431W0Z2MAMGMG6A,9.3,1829182556,Thank you for joining our study on 2023-04-11
AIPHJXQEDNW9L,3TUI152ZZIZZJVRL0RPVYKZVJ81Q1Y,14.1,1807396353,Thank you for joining our study on 2023-04-19
A318574M8Q965P,3A1COHJ8NQ74H2C3GMBG4GU26F1H8F,5.12,-2001121376,Thank you for joining our study on 2023-04-11
ANG5NPLRYZ7ZG,3SITXWYCN2LK5QAPO2DCY48X2UHXB1,4.09,1045791227,Thank you for joining our study on 2023-04-11
A9692Y27LBXT9,3TPZPLC3M7OATM4LNIOPM8OICSHP3E,33.6,-2144468480,Thank you for joining our study on 2023-04-27
A3KQEFX15OV461,3R08VXYT7J7IEE291G5ARJ8UBFBW73,20.04,-1919963675,Thank you for joining our study on 2023-04-27
A88CZ5CYKL5BJ,3SPJ033428FFNEYBHQCVF6YJCFKJYY,16.52,-2052816532,Thank you for joining our study on 2023-04-19
A23TH591R5OPKP,38F5OAUN5UO0HO7K6HJAQGY7XNP7HY,16.91,2001500353,Thank you for joining our study on 2023-04-17
A2LASUDS4NLOZW,3GA6AFUKOV0IG56X45GKDZMRN6H3H4,1,-2026563701,Thank you for joining our study on 2023-04-10
A345TDMHP3DQ3G,354P56DE9RFP7XL0HBV9UU5918K7SC,1,-350716155,Thank you for joining our study on 2023-04-19
AXY0D2AMLKE2A,3TXMY6UCAL0J6Y1JGOEFFGIMMEDCQC,31.15,1420532365,Thank you for joining our study on 2023-04-27
A2WX434EAQOE29,3HPZF4IVNT5SF0S57YV9S2LOJ5KYCP,13.66,608256594,Thank you for joining our study on 2023-04-19
ACBK30I7R42NI,3TPWUS5F8GDOQVX5SXDL75088XXCWH,33.64,-237534507,Thank you for joining our study on 2023-04-27
AGJNDB5NWH341,3YDTZAI2W4SSUQ4N2UIIVHYQK7914W,1,1353831226,Thank you for joining our study on 2023-04-12
A8B4AE3QMECV,37XITHEIS3LJIZGJT33FK6SRGIRRC2,1,-658954254,Thank you for joining our study on 2023-04-12
A8B4AE3QMECV,37XITHEIS3LJIZGJT33FK6SRGIRRC2,1,-658954252,Thank you for joining our study on 2023-04-14
A3QXY8LOG924BF,3L70J4KAZNY1OA0GROC49MLZ1FYDA1,14.53,-749547890,Thank you for joining our study on 2023-04-11
A310BP48T93ROZ,38F5OAUN5UO0HO7K6HJAQGY7S4P7HR,1,1280965517,Thank you for joining our study on 2023-04-11
A386AUYQRP1D1C,3H7Z272LXEJR9QUATOSPIUIZ9FRLP6,1,-340908870,Thank you for joining our study on 2023-04-11
AMHSZPFIQZKCP,3LOZAJ85YKPQHDAT59K1XB5T5GS2X9,1,-909215239,Thank you for joining our study on 2023-04-10
A24NDC7JH9LEM1,3X87C8JFVDNZDFQFDA4FULM46AXQS2,1,-1532784379,Thank you for joining our study on 2023-04-10
A3EDFA8UQT5GG8,3OVHNO1VEDD2PI8O3GS3QFC8ABLZDQ,1,1433059241,Thank you for joining our study on 2023-04-10
A3EDFA8UQT5GG8,3OVHNO1VEDD2PI8O3GS3QFC8ABLZDQ,7.77,1433059245,Thank you for joining our study on 2023-04-14
A32Q6TNSAG4U3I,3DL65MZB8KRU9VBE7XJFLZT817IECL,1,-274357230,Thank you for joining our study on 2023-04-17
A1WF19EWL8S823,37W3JXSD6DK1TYYAOPVA4WSRDBZWYB,1,2029214027,Thank you for joining our study on 2023-04-27
A3DS9DP2JE8I4Z,3IHR8NYAMEDVBINPNWT8WDGOQHA4PP,1,2048840924,Thank you for joining our study on 2023-04-12
A1JPHUQJCG23MX,3R3YRB5GRMFN5CB2DJ2TJMPNQMNAUJ,1,-1105414521,Thank you for joining our study on 2023-04-11
A1EU2GVLVPXVQ3,3NGI5ARFT0HEJJQ60EA6YF9LED41P9,1,2073017125,Thank you for joining our study on 2023-04-27
A02135552E4X510GHE7Y4,3YDGXNSEO66A5QO81FRXARLY1PS48N,1,-165380587,Thank you for joining our study on 2023-04-10
A3AFLE1W4L89MH,3D3VGR7TA7RV5ZK00ASER3OXIDV3RL,11.63,-1121854587,Thank you for joining our study on 2023-06-02
A207IHY6GERCFO,38YMOXR4M1BZAEO4I60IL58YFLQ6WA,1,734204839,Thank you for joining our study on 2023-06-02
AHTWQSOY6HTJI,3GDTJDAPV1NQ9GDE7JRTWL2YORQ8MM,1,-1134755738,Thank you for joining our study on 2023-06-02
A355AKNHYKLVMD,3MMN5BL1W6G48J78V2WX54UN7RIM3Z,1,-1758227484,Thank you for joining our study on 2023-06-02
A2F36YYI5U6AF4,3VE8AYVF8T9K36LXLWNG1VIPSHD8FX,1,45298885,Thank you for joining our study on 2023-06-02
A10LHWALI4BZPC,3Y4W8Q93L6WLGY3E2J3059ZCPMLVD3,1,-976533289,Thank you for joining our study on 2023-06-02
A2WJMGV0HKQG3Z,3PJ71Z61RBETRWAZJPE9CP969VU19U,1,1031685587,Thank you for joining our study on 2023-06-02
A23JA6ICO4BPQ5,31LM9EDVOS4LBFUXAO3KYQ0C849JNJ,1,-1805589655,Thank you for joining our study on 2023-06-02
A34D4IVRN933FJ,3RRCEFRB7TOT7OMF4RB71TBZ9H04BH,1,461995933,Thank you for joining our study on 2023-06-02
A1MTQP7TA5RCOB,3SNLUL3WOBZ41V26AARJS05YKK7ULE,1,-2107413306,Thank you for joining our study on 2023-06-02
A122LRCSBAD6DC,3FPRZHYEP5JNY61H9UXOS0D0WM53VA,11.69,-1052746287,Thank you for joining our study on 2023-06-02
A25PT4YG045XLB,3U5JL4WY5RL0KRPG9N3PQQ2RPW04XN,1,711518866,Thank you for joining our study on 2023-06-02
A2DYEFXWV7D6EO,3PMBY0YE2EFDEZKXZM3TTLSXAWI9CU,1,-2115214690,Thank you for joining our study on 2023-06-02
A30Z35CHHL9GP2,38F71OA9G08ZOVN1FXXZ6DJKEMJFMB,1,1104926962,Thank you for joining our study on 2023-06-02
A3AZJGI9D7C0PD,3OVR4I9USWVGBUO4N98XWI6YYH24QX,10.86,1940709671,Thank you for joining our study on 2023-06-02
A3ASF4ZVP6BUGO,354P56DE9RFP7XL0HBV9UU597ABS7Y,1,-168544854,Thank you for joining our study on 2023-06-02
A38I0E8UK53ME5,3VP0C6EFSN8352UQE4UVC767H67M64,1,2028093252,Thank you for joining our study on 2023-06-02
A2AAFWAAS9C1QC,3N4BPTXIOF4THPKOPAFID0SJWQCUKY,10.86,-611766365,Thank you for joining our study on 2023-06-02
A2KMJE72HDDVGP,3EF8EXOTT87IX8N8515M1JN951N1J8,12.68,1973855003,Thank you for joining our study on 2023-06-02
A3AJJHOAV7WIUQ,3MRNMEIQWCIIKTRKOF1UI01AX8JDL5,1,1901077493,Thank you for joining our study on 2023-06-02
A1NLP66FKHBS4V,3RWE2M8QWOME99TBOGTEGLLGH0DN08,1,-1668517265,Thank you for joining our study on 2023-06-02
A1426VJFKAO0WC,3HSYG7LRBQAFETFCVWBG7DJL2WUKK9,1,1010707688,Thank you for joining our study on 2023-06-02
AEIACTPDXL4MJ,384PI804XZDBPMLGWCA0FFVM5E70SE,11.66,-263557769,Thank you for joining our study on 2023-06-02
A1LC0XDA6QK9AU,35K3O9HUAIP1C7VOYZ9GT5EB4REEFK,11.13,-735115740,Thank you for joining our study on 2023-06-02
AWLVQUE4BC71Q,3CPLWGV3MVBW53HOOCC79WM9C3FN9I,1,1722717790,Thank you for joining our study on 2023-06-02
ANPCXN619ACW9,3BEFOD78WD5PQFQCVG1GF9MTQZ0M4R,7.5,-737100409,Thank you for joining our study on 2023-06-02
A3UJX60MALFMW0,3IKZ72A5BBS56D81RYCZJS8KLYQNFQ,1,447345960,Thank you for joining our study on 2023-06-02
A1YSYI926BBOHW,3YHH42UU5IROL9QQC3DZ3THR3JYL08,1,-1227779434,Thank you for joining our study on 2023-06-02
A2D74QPANDB2I7,3GM6G9ZBKU997052AH2ONHYL167MTO,11.69,1139347553,Thank you for joining our study on 2023-06-02
A35UAZ5IKU14XW,3ND9UOO81REHTZRB5A6KAOQV63TWLX,10.26,-1637707482,Thank you for joining our study on 2023-06-02
AH31QLJ57XC8W,3ZAZR5XV08USKQ2A3KXS69UQSFKCZP,12.64,-1924341135,Thank you for joining our study on 2023-06-02
A49A0FF6ZXYDU,326O153BMPA4ENHS7TEQ55BQOBREDS,1,-2072908122,Thank you for joining our study on 2023-06-02
A3F8K7ZV8AX8UR,3A9AA95AT3YD71RP11CI15M2QHM5PK,10.26,942818349,Thank you for joining our study on 2023-06-02
A1DNJ17PE2RYJZ,3SB4CE2TJ27FMG5XIODG3TORKV6AXV,11.14,856343225,Thank you for joining our study on 2023-06-02
AK2YUQUFZN1L6,3QIYRE09YATEGYETKZXEUQ4QERPN17,1,-1232259132,Thank you for joining our study on 2023-06-02
A1QSUIQRZFQ85E,3ZY8KE4ISQFF577J759K586B93JQVH,1,-1945175259,Thank you for joining our study on 2023-06-02
A2KROBPV0YPE4A,3X4JMASXCTLC804ELQO5PQLMTZ0B0D,11.18,-1840838569,Thank you for joining our study on 2023-06-02
AD1ILDUXZHASF,323Q6SJS8PSDWHMQO0HME8BOS4ZFHK,11.65,1338202315,Thank you for joining our study on 2023-06-02
AQ0YWEW29GSIJ,3E4GGUZ1TF3KXDBM6Q5C7HXR99L2KW,12.68,2008738303,Thank you for joining our study on 2023-06-02
A1BNTJB3GL8PQL,34PGFRQONVNBY93B2PU7U9D3594WJ4,1,649183350,Thank you for joining our study on 2023-06-02
AX7WITN5DWW6U,3H7Z272LXEJR9QUATOSPIUIZFQELPL,13.18,-264230155,Thank you for joining our study on 2023-06-02
A196KZKE0C4JYH,339ANSOTRCEO8YPOVTQ4UX484JYKI3,1,-970864567,Thank you for joining our study on 2023-06-02
A3493E42N1JZVF,3N1FSUEFLCCMMLKZIN2DWJZZC2O4D0,11.2,121990469,Thank you for joining our study on 2023-06-02
A2RBG0G82ULSZC,34BBWHLWHHNF3YJ5K797I8Y3PP7IWT,1,-1451874103,Thank you for joining our study on 2023-06-02
AJDHPRCJ985C7,3TXD01ZLDBT83NVL4IS26J3NY0F4U2,11.65,-1071463025,Thank you for joining our study on 2023-06-02
A29SAH3AP7HTSS,3OJSZ2ATDZ8O1VNP5FI11JVHTVF75X,11.64,-1681950514,Thank you for joining our study on 2023-06-02
A3D2KVZO69GSX4,39PAAFCODTCSXNZBO93FADHYQK9TV6,11.18,-1178610298,Thank you for joining our study on 2023-06-02
A10Z4QVBJIA914,3BQU611VFWWBG1DUN2T2RVRP8IZ99F,1,1472951576,Thank you for joining our study on 2023-06-02
A3NRAEKWOKVUNN,3U8YCDAGXWSZC66348LVKFGLGJZ0QH,11.17,326418972,Thank you for joining our study on 2023-06-02
A14SEFVPXYZ9TN,3W8CV64QJ9B4V7VDLEHU4CPDS009H9,11.69,-1260607233,Thank you for joining our study on 2023-06-02
A1ADAWW4IHPCQ7,3BWI6RSP7NLOXEGIGGB45D1U5XO7EP,11.64,774040793,Thank you for joining our study on 2023-06-02
A19CB2C4GY4C60,323Q6SJS8PSDWHMQO0HME8BOVZIFHW,11.65,38650449,Thank you for joining our study on 2023-06-02
A1KDWFKTPB9LHM,3R6P78PK7RN9FQ9GZE4TACEO5V7GT8,7.5,2066032294,Thank you for joining our study on 2023-06-02
A1PR5LB62EVYAP,3KOPY89HMFEE7B1NS5J5PC262CH3JZ,13.66,841072861,Thank you for joining our study on 2023-06-02
A3HL2LL0LEPZT8,3PWWM24LHZA02C9LX189HCO0H9282X,11.14,14814294,Thank you for joining our study on 2023-06-02
A132MSWBBVTOES,3I2PTA7R3061PWD781VD3ZVUP5DQKS,1,1289296568,Thank you for joining our study on 2023-06-02
A12EO8AAUDZIU8,3VHHR074HAT23KQAX2Y8I8RE9GP7LF,12.15,-240353624,Thank you for joining our study on 2023-06-02
ATIVK9XUANIUE,3FFJ6VRIL80MV8IKR0GMBDPZO750IW,11.16,-1784200740,Thank you for joining our study on 2023-06-02
ACCXC5V05C9R9,31N2WW6R9Y2Y29FR9FSKAEAEAO4F3F,10.68,948303917,Thank you for joining our study on 2023-06-05
A3R5OJR60C6004,3PEIJLRY605CTT80JT98LILID8CXWL,10.78,-446734237,Thank you for joining our study on 2023-06-05
A2BEH9YQPHKP6A,3Z3ZLGNNSP6VTY50NV3EMDESNQJ3Q9,10.72,1456501027,Thank you for joining our study on 2023-06-05
A2ADF6ZWRCABYX,3OHYZ19UGJHSS7R5HXQKKGXYCTWOA7,10.72,-1545495760,Thank you for joining our study on 2023-06-05
A1EX655HLB0NS4,3OXV7EAXLL22JGMG8MPGG8X1H7P63R,1,619769832,Thank you for joining our study on 2023-06-05
ASCTCB5BHNS43,33NF62TLXQEK399UDBB46YJ8L6TJK4,10.72,763929819,Thank you for joining our study on 2023-06-05
A14KU2S0KYTP5U,3LS2AMNW5M2KFNYM6TN6AGC406MQOW,10.72,-1718434263,Thank you for joining our study on 2023-06-05
A1NHFCWPAQNUT6,3OE22WJIGP0FSSIJ2FZF9M4SYPWQU3,11.75,1740643543,Thank you for joining our study on 2023-06-05
A2A6FH0F7LD9ND,3WZ36BJEVASDO915JSCF91NRNTGTBP,11.22,-1908349316,Thank you for joining our study on 2023-06-05
A2K7AVZWEC9B14,3LO69W1SUAPLWD1BQ522OL47CTUGL1,1,-218668201,Thank you for joining our study on 2023-06-05
A3AD33N1VE6KLY,36H9ULYP6969NNHGC0K7QLR3GCEFJ7,1,1338430119,Thank you for joining our study on 2023-06-05
A1QZ9KWB3JBABZ,3DHE4R9OC3NFVRF3GZKX9P5YA7S2GJ,11.75,70168674,Thank you for joining our study on 2023-06-05
A1TARNH07A75CG,3WEV0KO0OT45O6MA8OYVUMF5VRISD9,11.75,-1601563861,Thank you for joining our study on 2023-06-05
A2PUL3ZDXOW0VZ,3PMBY0YE2EFDEZKXZM3TTLSXCEY9CC,1,-1130549063,Thank you for joining our study on 2023-06-05
A3OV174HQJIJK8,3EICBYG64B82KBX6LYU6IF60FDPCJK,1,1401370908,Thank you for joining our study on 2023-06-09
ALT6TQMZJKSFQ,3FTF2T8WLYUMSXQ2GD3U5FZ06DMW9I,1,70401544,Thank you for joining our study on 2023-06-09
A2X81BPNQWSHR0,3BEFOD78WD5PQFQCVG1GF9MTMJD4MM,1,-1993940581,Thank you for joining our study on 2023-06-09
A2FYFCD16Z3PCC,3VAR3R6G1WDE9JYQKZ66OPR3J9QO82,1,-1820591823,Thank you for joining our study on 2023-06-09
ADY44EV3GCW85,38SKSKU7R89ZS476GT259XHNRPAILL,13.78,-1857813938,Thank you for joining our study on 2023-06-09
A3AD5YO7CLO4LN,3FUI0JHJP4A3MXZYPKRI95LHACS33I,1,-404561645,Thank you for joining our study on 2023-06-09
A347XXV5JH19PB,33PPUNGG3FHWQSRTLHNNV4TCSFCRZX,1,-1195943314,Thank you for joining our study on 2023-06-09
A1LEWF3XCAKF39,3RRCEFRB7TOT7OMF4RB71TBZ9CH4BO,1,1845233438,Thank you for joining our study on 2023-06-09
A1T8EFHGSEE3RD,37QW5D2ZRNYT7BQJRGNF8U14C4T8SR,1,-256304696,Thank you for joining our study on 2023-06-09
A1C6U6K4KW7PYL,3U84XHCDIJPPPMPVA5RANBI20OM4ZV,1,-409475065,Thank you for joining our study on 2023-06-09
AVMSKBK9JWV0M,39ASUFLU64JICTM9YTF2ZCEI54OXEL,1,668576488,Thank you for joining our study on 2023-06-09
A2DIVWCLCEJQZ1,3S0TNUHWK0UN5M71UQSQDVF4EPN8DG,1,-1485958366,Thank you for joining our study on 2023-06-09
A2H4LJ4CXZQ304,33UKMF931GWDKVVMJE309VTDVMITTR,1,-37030348,Thank you for joining our study on 2023-06-09
A1E3FZULK1PTWB,3MTMREQS42U0XG078JHU1AAKBR9AW7,1,397223872,Thank you for joining our study on 2023-06-09
A1PZ6FQ0WT3ROZ,3JCG6DTRVA2N0ZB2L6FAZL73OMSQQT,1,-292218606,Thank you for joining our study on 2023-06-09
ALDQRWYZ8KQ9A,3H8DHMCCWGN70N923FPT30OV88SKDN,13.83,-1365171510,Thank you for joining our study on 2023-06-09
A3D2U4QF7821ZW,3O7L7BFSHL1LMYXEZ7F1W2R3HWREIJ,1,285799699,Thank you for joining our study on 2023-06-09
A2LF84L3K71GR2,3YHH42UU5IROL9QQC3DZ3THR4AKL0D,13.5,-1026654798,Thank you for joining our study on 2023-06-09
A1GF27LZFP18BH,39RP059MEO59BEBLAVB3NNSZ2P0BM3,1,541024283,Thank you for joining our study on 2023-06-09
A19FK8L3UPPO17,3X1FV8S5J43OSID54948BU292FAGV9,1,1946235923,Thank you for joining our study on 2023-06-09
A3JKYTCUACTDZA,3TPZPLC3M7OATM4LNIOPM8OIHV8P3G,1,-1156623877,Thank you for joining our study on 2023-06-09
A2WO6SGQGS5SEM,3BQU611VFWWBG1DUN2T2RVRPCUA99I,1,232408804,Thank you for joining our study on 2023-06-09
A2OG0XTX8Z8APV,3E4GGUZ1TF3KXDBM6Q5C7HXRKC32KV,1,345929576,Thank you for joining our study on 2023-06-09
A2H1QUGX0SOUMH,3KIBXJ1WDC6Y4K0RTO39EU0UERXKOU,1,-1553619755,Thank you for joining our study on 2023-06-09
A1N35VV9QURKHX,3I02618YA7IUSGH422KQ9HEIQS3PUZ,1,546763048,Thank you for joining our study on 2023-06-09
A2JVYQUP3RAXSP,32Q90QCQ1ZXCSTN2ZA0D9I6GAP6KE5,1,-1483265595,Thank you for joining our study on 2023-06-09
A3EQR9C0L23O6E,39PAAFCODTCSXNZBO93FADHYTBQVTA,15.87,328195269,Thank you for joining our study on 2023-06-09
A193D9OQUVFSVT,37U1UTWH92YH6WQ6CRNAIKW8UWVR8Z,1,1912093455,Thank you for joining our study on 2023-06-09
A1Q37O0ZESDVHX,3G2UL9A02KQKKZN3AYS6TP9HNR767T,1,324906470,Thank you for joining our study on 2023-06-09
A2M1K6A1VL87AW,3EFE17QCRJHM0MRCUKHLL7U3I9FHSM,1,-1265067459,Thank you for joining our study on 2023-06-09
AG7C4X3WKKBV,3MTMREQS42U0XG078JHU1AAKB9WWAG,1,139863504,Thank you for joining our study on 2023-06-09
A35BY30TC8WCL4,32AT8R96GSLR58XWUJOK4MJTCE2SUD,1,841318664,Thank you for joining our study on 2023-06-09
A1H5Q9HRH4RPZU,3FTOP5WARM0IQJ2Q9I1MNE4ZXC8J0H,1,1254291222,Thank you for joining our study on 2023-06-09
A26RO8GGTQAXGG,3ATPCQ38JFM4MLV7NKZIM7V0MZEYAZ,1,1667913420,Thank you for joining our study on 2023-06-09
A28T38MOUG43YD,3YT88D1N0FA9IV75AQJHQR2JGNTK3Y,14.31,-1297106830,Thank you for joining our study on 2023-06-09
A342YLIMT6THWO,3K2755HG5ZFWK1HO24YWNNWQY79DF0,1,-1847672297,Thank you for joining our study on 2023-06-09
ADC4VXNQJ9FEW,3QAVNHZ3ETGKMMO845ASSZT4APGLA7,1,-1531547982,Thank you for joining our study on 2023-06-09
A120PN22KW0VPY,351SEKWQS7T2QB95OR29IDGZYUADM7,1,767498697,Thank you for joining our study on 2023-06-09
A1WH32GYQOHIRQ,34MAJL3QPBZO4TI2PYW1JADNLTD34N,14.05,2115994482,Thank you for joining our study on 2023-06-09
A3U2UNSYDPS933,3VBEN272MRB80QW1AEZ307I25R0SGY,15.83,-938204830,Thank you for joining our study on 2023-06-09
A8FUMDQFBKMXR,3N2BF7Y2VX6J2RE7ANLZ9YVXTOKMHD,1,-1332089810,Thank you for joining our study on 2023-06-09
AAF1SJ9FCBF75,3A9AA95AT3YD71RP11CI15M2R6BP58,13.81,-700037736,Thank you for joining our study on 2023-06-09
A3J0IAI8AJBGKX,3L4PIM1GQ0SWL2HOPVL4HXKAMECYR3,15.84,1096850716,Thank you for joining our study on 2023-06-09
ARHBT4K14I7U,3TK8OJTYM8XU5V647SUV53G11INPVY,1,-1756339002,Thank you for joining our study on 2023-06-09
A1CSYYLC4X8N6Q,3JC6VJ2SAIV6KXLNCIULBAX7ZBSA5J,1,-1314646834,Thank you for joining our study on 2023-06-09
A3O81LHBBI8NPK,3MD9PLUKKPQBBUZ1SA66MKO2PDWZNE,8.38,-494199926,Thank you for joining our study on 2023-06-09
A3D7JEGMSYKCUJ,3RRCEFRB7TOT7OMF4RB71TBZC7HB4O,1,-2022846757,Thank you for joining our study on 2023-06-09
A15L7DBIL7TYTW,3DUZQ9U6ST0RINMWZ9YP08LCWMNVSP,14.05,977212176,Thank you for joining our study on 2023-06-09
ANKKZ5VQQ1N6P,3NL0RFNU0MZU0RQ9A4O00WUP6EIK46,15.84,-1703507769,Thank you for joining our study on 2023-06-09
A22003YMK6BOLG,3C2NJ6JBKHTL5JWP33XSZ9EV9LN2N2,1,-1113523749,Thank you for joining our study on 2023-06-09
A2EM7RPFW3DU9N,39LNWE0K4182BUU0P7U60KD66BIIUM,1,-545336626,Thank you for joining our study on 2023-06-09
A1VFSNVFK883XU,3MH9DQ7573OOF3O5ZJU3F80QP9UUGU,9.75,1509344178,Thank you for joining our study on 2023-06-09
A2JHF7CU91EVXW,3DY4FPOOA80FH8MJKKYKAYGG4RJVRO,1,-1189032228,Thank you for joining our study on 2023-06-09
AIEIXGNJF8F0G,3DZQRBDBSSR76EKDFZSJHDTT091S35,1,180748662,Thank you for joining our study on 2023-06-09
A1ZLMSH2TS8HWH,3JCG6DTRVA2N0ZB2L6FAZL73SFQQQH,10.41,1107354668,Thank you for joining our study on 2023-06-12
A1NVJB5O4H7ZCJ,3J2UYBXQQSO62ONJPZ7XEAZUFD760Z,13.79,924876418,Thank you for joining our study on 2023-06-12
ACEXDRLUCPDE2,3QUO65DNQ10C7G53N27BKH9SGGFOUB,11.92,-1968930222,Thank you for joining our study on 2023-06-12
AM7KUJM4MQOBM,39DD6S19JWN7HOMOZB3NWXUTE8VZE2,1,-962738508,Thank you for joining our study on 2023-06-12
A17C8CUROFU495,3TXD01ZLDBT83NVL4IS26J3NZ4H4UD,11.43,-1883219056,Thank you for joining our study on 2023-06-12
A12LMSWO1N554W,34X6J5FLP0A6EC7PQGV12KVHEAXJQY,10.93,1562630754,Thank you for joining our study on 2023-06-12
